Data de acesso ,Nome,Genero,Idade,Etinia,Estado/Pais,Livre/Guiada,Cùpula,Hora,Mês
3/17/2026,Lívia Viana,Feminino,0-12,Branco,DF,LIVRE,SIM,18:00,
3/17/2026,Lara da Cunha,Feminino,18-59,Branco,DF,LIVRE,SIM,18:00,
3/17/2026,Erick Fogaça,Masculino,18-59,Branco,DF,LIVRE,SIM,18:00,
3/17/2026,Isabelly Ribeiro,Masculino,18-59,Negro,DF,LIVRE,NÃO,,
3/17/2026,Yago Martins,Feminino,0-12,Outro,DF,LIVRE,NÃO,,
3/18/2026,Lorena Martins,Masculino,18-59,Branco,DF,LIVRE,NÃO,,
3/18/2026,Danilo Azevedo,Masculino,18-59,Outro,DF,LIVRE,NÃO,,
3/18/2026,Isaac Carvalho,Masculino,18-59,Branco,Outros Estados,GUIADA,NÃO,,
3/18/2026,Sr. Pedro Henrique da Rosa,Feminino,0-12,Branco,Outros Estados,GUIADA,NÃO,,
3/18/2026,Maria Vitória Castro,Feminino,18-59,Branco,Outros Estados,GUIADA,NÃO,,
3/18/2026,Marcela Alves,Masculino,18-59,Branco,Outros Estados,GUIADA,NÃO,,
3/18/2026,Dra. Maria Sophia Farias,Masculino,0-12,Branco,Outros Estados,GUIADA,NÃO,,
3/18/2026,Dr. Pedro Ribeiro,Masculino,18-59,Branco,Outros Estados,GUIADA,NÃO,,
3/18/2026,Sofia Rodrigues,Feminino,0-12,Branco,Outros Estados,GUIADA,NÃO,,
3/18/2026,Breno Campos,Feminino,18-59,Branco,Outros Estados,GUIADA,NÃO,,
3/18/2026,Beatriz da Conceição,Masculino,0-12,Branco,Outros Estados,GUIADA,NÃO,,
3/18/2026,Davi Lucas Moura,Feminino,18-59,Branco,Outros Estados,GUIADA,NÃO,,
3/18/2026,Igor Costa,Masculino,0-12,Outro,Outros Estados,GUIADA,NÃO,,
3/18/2026,Maria Sophia da Conceição,Masculino,18-59,Branco,DF,LIVRE,NÃO,,
3/18/2026,Bárbara Farias,Feminino,18-59,Branco,DF,LIVRE,NÃO,,
3/18/2026,Anthony Rezende,Feminino,60  +,Branco,DF,LIVRE,NÃO,,
3/18/2026,Sarah Pinto,Feminino,0-12,Branco,DF,LIVRE,NÃO,,
3/18/2026,Sr. Henrique Correia,Feminino,18-59,Branco,DF,LIVRE,NÃO,,
3/18/2026,Vitor Gabriel Melo,Masculino,18-59,Branco,DF,LIVRE,NÃO,,
3/18/2026,Srta. Emilly da Mata,Masculino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
3/18/2026,Sra. Laura Oliveira,Feminino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
3/18/2026,Joana Ferreira,Feminino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
3/18/2026,Sr. Yuri Moura,Masculino,0-12,Branco,Outros Estados,LIVRE,NÃO,,
3/18/2026,Joaquim Sales,Feminino,18-59,Branco,DF,LIVRE,NÃO,,
3/18/2026,Isaac Cardoso,Feminino,0-12,Branco,DF,LIVRE,NÃO,,
3/18/2026,Brenda da Mota,Feminino,18-59,Branco,DF,LIVRE,NÃO,,
3/18/2026,Eduarda Azevedo,Feminino,18-59,Branco,DF,LIVRE,NÃO,,
3/18/2026,Vicente Jesus,Feminino,18-59,Branco,DF,LIVRE,NÃO,,
3/18/2026,Vitória Sales,Masculino,18-59,Outro,Outros Estados,LIVRE,NÃO,,
3/18/2026,Sr. Raul Nogueira,Feminino,18-59,Outro,Outros Estados,LIVRE,NÃO,,
3/18/2026,Stephany Ramos,Masculino,18-59,Outro,DF,LIVRE,NÃO,,
3/18/2026,Rebeca Aragão,Masculino,0-12,Outro,DF,LIVRE,NÃO,,
3/18/2026,Dr. Ryan da Mata,Feminino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
3/18/2026,Dr. Luiz Fernando da Rosa,Feminino,18-59,Outro,Outros Estados,LIVRE,NÃO,,
3/18/2026,Thiago da Conceição,Masculino,18-59,Outro,Outros Estados,LIVRE,NÃO,,
3/18/2026,Isaac Araújo,Feminino,18-59,Outro,Outros Estados,LIVRE,NÃO,,
3/18/2026,Lívia Nogueira,Feminino,18-59,Outro,DF,LIVRE,NÃO,,
3/18/2026,Srta. Clarice Silva,Masculino,0-12,Outro,DF,LIVRE,NÃO,,
3/18/2026,Renan Sales,Masculino,18-59,Branco,DF,LIVRE,NÃO,,
3/18/2026,Sr. Vitor das Neves,Masculino,0-12,Branco,DF,LIVRE,NÃO,,
3/18/2026,Dra. Gabrielly da Rosa,Feminino,0-12,Branco,DF,LIVRE,NÃO,,
3/18/2026,Ana Laura Dias,Feminino,18-59,Outro,DF,LIVRE,NÃO,,
3/18/2026,Yago Jesus,Feminino,18-59,Branco,DF,LIVRE,NÃO,,
3/18/2026,Anthony Nogueira,Feminino,18-59,Branco,DF,LIVRE,NÃO,,
3/18/2026,João Vitor Ramos,Masculino,18-59,Branco,DF,LIVRE,NÃO,,
3/18/2026,Sr. Breno Silva,Feminino,0-12,Branco,DF,LIVRE,NÃO,,
3/18/2026,Lucas Gabriel Caldeira,Feminino,18-59,Branco,DF,LIVRE,NÃO,,
3/18/2026,Yago Melo,Feminino,18-59,Branco,DF,LIVRE,NÃO,,
3/18/2026,Kaique Sales,Feminino,18-59,Branco,DF,LIVRE,NÃO,,
3/18/2026,Maria Clara Nogueira,Feminino,18-59,Branco,DF,LIVRE,NÃO,,
3/18/2026,Davi Lucas Lima,Feminino,18-59,Branco,DF,LIVRE,NÃO,,
3/18/2026,Dra. Bruna Santos,Masculino,18-59,Branco,DF,LIVRE,NÃO,,
3/18/2026,Ana Nunes,Masculino,13-17,Branco,DF,LIVRE,NÃO,,
3/18/2026,Nina da Conceição,Masculino,0-12,Branco,DF,LIVRE,NÃO,,
3/18/2026,Otávio Fernandes,Masculino,0-12,Branco,DF,LIVRE,NÃO,,
3/18/2026,Eduarda Teixeira,Feminino,18-59,Branco,DF,LIVRE,NÃO,,
3/18/2026,Rafaela Pires,Feminino,18-59,Branco,DF,LIVRE,NÃO,,
3/18/2026,Sr. Rodrigo Duarte,Masculino,18-59,Branco,DF,GUIADA,SIM,18:00,
3/18/2026,Ana Laura Monteiro,Masculino,13-17,Branco,DF,GUIADA,SIM,18:00,
3/18/2026,Daniel Ribeiro,Feminino,13-17,Branco,DF,GUIADA,SIM,18:00,
3/18/2026,Luiza da Luz,Masculino,0-12,Branco,DF,GUIADA,SIM,18:00,
3/18/2026,Nathan Barbosa,Masculino,18-59,Outro,Outros Estados,GUIADA,SIM,18:00,
3/18/2026,Sr. Danilo da Cruz,Feminino,18-59,Branco,Outros Estados,GUIADA,SIM,18:00,
3/18/2026,Stephany da Costa,Feminino,18-59,Branco,DF,LIVRE,SIM,18:00,
3/18/2026,Vinicius da Cruz,Masculino,18-59,Branco,Outros Estados,LIVRE,SIM,18:00,
3/18/2026,Dra. Eloah Cavalcanti,Masculino,18-59,Negro,Outros Estados,LIVRE,SIM,18:00,
3/18/2026,Theo Pinto,Feminino,18-59,Branco,Outros Estados,LIVRE,SIM,18:00,
3/18/2026,João Pedro Lopes,,,,,,,,
3/18/2026,Stella Dias,,,,,,,,
3/18/2026,Nathan Novaes,,,,,,,,
3/18/2026,Isaac Alves,,,,,,,,
3/18/2026,Juan Lima,,,,,,,,
3/18/2026,Maria Fernanda Caldeira,,,,,,,,
3/18/2026,Bernardo Santos,,,,,,,,
3/18/2026,Laís Cardoso,,,,,,,,
3/18/2026,Cauê Novaes,,,,,,,,
3/18/2026,Vitória Alves,,,,,,,,
3/18/2026,Luiz Miguel da Mota,,,,,,,,
3/18/2026,Juliana Araújo,,,,,,,,
3/18/2026,Laís das Neves,,,,,,,,
3/18/2026,Benjamin das Neves,,,,,,,,
3/18/2026,Yago Rodrigues,,,,,,,,
3/18/2026,Srta. Emilly Castro,,,,,,,,
3/18/2026,Pedro Henrique Cavalcanti,,,,,,,,
3/18/2026,Ana Júlia da Paz,,,,,,,,
3/18/2026,Ana Santos,,,,,,,,
3/18/2026,Gabrielly da Luz,,,,,,,,
3/18/2026,Mariane Gomes,,,,,,,,
3/18/2026,Carolina Alves,,,,,,,,
3/18/2026,Thiago da Conceição,,,,,,,,
3/18/2026,Vitor Hugo Campos,,,,,,,,
3/18/2026,Giovanna Santos,,,,,,,,
3/18/2026,Ana Carolina Jesus,,,,,,,,
3/18/2026,Gabriel Ribeiro,,,,,,,,
3/18/2026,Alícia Lopes,,,,,,,,
3/18/2026,Mariana Ribeiro,,,,,,,,
3/18/2026,Srta. Melissa Rocha,,,,,,,,
3/18/2026,Daniela Gomes,,,,,,,,
3/18/2026,Yuri Azevedo,,,,,,,,
3/18/2026,Lívia Pereira,,,,,,,,
3/18/2026,Maria Clara Monteiro,,,,,,,,
3/18/2026,Alana Araújo,,,,,,,,
3/18/2026,Emanuelly Mendes,,,,,,,,
3/18/2026,Davi Lucca Ramos,,,,,,,,
3/18/2026,Camila Gomes,,,,,,,,
3/18/2026,João Miguel Lima,,,,,,,,
3/18/2026,Dra. Sarah Lopes,,,,,,,,
3/18/2026,Laís Alves,,,,,,,,
3/18/2026,Júlia Porto,,,,,,,,
3/18/2026,Dra. Alexia Barbosa,,,,,,,,
3/18/2026,Dr. Caio Moraes,,,,,,,,
3/18/2026,Juliana Cardoso,,,,,,,,
3/18/2026,Pedro Moraes,,,,,,,,
3/18/2026,Rafaela Cardoso,,,,,,,,
3/18/2026,Fernanda Alves,,,,,,,,
3/18/2026,Alícia Alves,,,,,,,,
3/18/2026,Henrique Lopes,,,,,,,,
3/18/2026,Ryan Martins,,,,,,,,
3/18/2026,Bruna Alves,,,,,,,,
3/18/2026,Enrico Rezende,,,,,,,,
3/18/2026,Antônio Peixoto,,,,,,,,
3/18/2026,Ana Alves,,,,,,,,
3/18/2026,Maria Araújo,,,,,,,,
3/18/2026,Ana Laura Azevedo,,,,,,,,
3/18/2026,Diogo da Paz,,,,,,,,
3/18/2026,Samuel Aragão,,,,,,,,
3/18/2026,Gabrielly da Mata,,,,,,,,
3/18/2026,Júlia Castro,,,,,,,,
3/18/2026,Ana Carolina Costela,,,,,,,,
3/18/2026,Larissa Cardoso,,,,,,,,
3/18/2026,Breno Costa,,,,,,,,
3/18/2026,Marcos Vinicius Peixoto,,,,,,,,
3/19/2026,Murilo Costela,Masculino,18-59,Outro,Outros Estados,LIVRE,NÃO,,
3/19/2026,Ana Carolina Rodrigues,Masculino,18-59,Outro,Outros Estados,LIVRE,NÃO,,
3/19/2026,Maria Sophia Ferreira,Feminino,18-59,Outro,Outros Estados,LIVRE,NÃO,,
3/19/2026,Renan Novaes,Feminino,18-59,Branco,Outros Paises,LIVRE,NÃO,,
3/19/2026,Lorenzo Monteiro,Masculino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
3/19/2026,Arthur Jesus,Feminino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
3/19/2026,Luiz Henrique Alves,Masculino,13-17,Branco,Outros Estados,LIVRE,NÃO,,
3/19/2026,Laura Fernandes,Masculino,13-17,Branco,Outros Estados,LIVRE,NÃO,,
3/19/2026,Gustavo Henrique Rezende,Masculino,18-59,Branco,DF,LIVRE,NÃO,,
3/19/2026,Agatha Monteiro,Masculino,0-12,Branco,DF,LIVRE,NÃO,,
3/19/2026,Sra. Julia Oliveira,Feminino,18-59,Outro,Outros Estados,LIVRE,NÃO,,
3/19/2026,Enzo Aragão,Feminino,0-12,Outro,Outros Estados,LIVRE,NÃO,,
3/19/2026,Sophia Rodrigues,Masculino,18-59,Outro,Outros Estados,LIVRE,NÃO,,
3/19/2026,Nicole Pinto,Masculino,0-12,Outro,Outros Estados,LIVRE,NÃO,,
3/19/2026,Ana Luiza da Costa,Masculino,18-59,Outro,DF,LIVRE,NÃO,,
3/19/2026,Julia Melo,Masculino,18-59,Outro,Outros Estados,LIVRE,NÃO,,
3/19/2026,João Guilherme Carvalho,Feminino,18-59,Outro,Outros Estados,LIVRE,NÃO,,
3/19/2026,Benício Cavalcanti,Masculino,0-12,Outro,Outros Estados,LIVRE,NÃO,,
3/19/2026,Lucca Viana,Masculino,0-12,Outro,Outros Estados,LIVRE,NÃO,,
3/19/2026,Davi Lucca Novaes,Feminino,18-59,Outro,Outros Estados,LIVRE,NÃO,,
3/19/2026,Ana Luiza Duarte,Masculino,18-59,Outro,Outros Estados,LIVRE,NÃO,,
3/19/2026,Alice Nogueira,Masculino,0-12,Branco,Outros Estados,LIVRE,NÃO,,
3/19/2026,André das Neves,Feminino,18-59,Outro,Outros Estados,LIVRE,NÃO,,
3/19/2026,Beatriz Cavalcanti,Masculino,18-59,Outro,Outros Estados,LIVRE,NÃO,,
3/19/2026,Luiza da Mata,Masculino,18-59,Outro,Outros Estados,LIVRE,NÃO,,
3/19/2026,Benjamin Nascimento,Masculino,18-59,Outro,Outros Estados,LIVRE,NÃO,,
3/19/2026,Beatriz Gonçalves,Masculino,18-59,Outro,Outros Estados,LIVRE,NÃO,,
3/19/2026,Alana Pinto,Masculino,18-59,Outro,DF,LIVRE,NÃO,,
3/19/2026,Davi Pereira,Masculino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
3/19/2026,Alana Ramos,Feminino,18-59,Branco,DF,LIVRE,NÃO,,
3/19/2026,Pedro Henrique Castro,Feminino,18-59,Branco,DF,LIVRE,NÃO,,
3/19/2026,Sr. Danilo Cardoso,Feminino,18-59,Branco,DF,LIVRE,NÃO,,
3/19/2026,Mirella Cunha,Feminino,18-59,Branco,DF,LIVRE,NÃO,,
3/19/2026,Maysa Moura,Masculino,18-59,Branco,DF,LIVRE,NÃO,,
3/19/2026,Benjamin das Neves,Masculino,18-59,Branco,DF,LIVRE,NÃO,,
3/19/2026,Larissa Vieira,Feminino,0-12,Branco,DF,LIVRE,NÃO,,
3/19/2026,Vitor da Cruz,Masculino,0-12,Branco,DF,LIVRE,NÃO,,
3/19/2026,Ana Luiza Fogaça,Feminino,0-12,Branco,DF,LIVRE,NÃO,,
3/19/2026,Camila Nogueira,Feminino,0-12,Branco,DF,GUIADA,NÃO,,
3/19/2026,Daniela Fernandes,Feminino,0-12,Branco,DF,GUIADA,NÃO,,
3/19/2026,Giovanna Caldeira,Masculino,0-12,Branco,DF,GUIADA,NÃO,,
3/19/2026,Isadora Rocha,Feminino,18-59,Branco,DF,GUIADA,NÃO,,
3/19/2026,Ana Julia da Rosa,Feminino,18-59,Branco,DF,GUIADA,NÃO,,
3/19/2026,Kaique Nunes,Masculino,18-59,Branco,DF,LIVRE,NÃO,,
3/19/2026,Daniela Melo,Masculino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
3/19/2026,Miguel Viana,Masculino,18-59,Branco,DF,LIVRE,NÃO,,
3/19/2026,Bárbara Lopes,Feminino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
3/19/2026,Igor Peixoto,Feminino,0-12,Branco,Outros Estados,LIVRE,NÃO,,
3/19/2026,Evelyn Fogaça,Feminino,18-59,Outro,Outros Estados,GUIADA,NÃO,,
3/19/2026,Melissa Duarte,Feminino,0-12,Outro,Outros Estados,GUIADA,NÃO,,
3/19/2026,Rafael Melo,Masculino,18-59,Outro,Outros Estados,GUIADA,NÃO,,
3/19/2026,Bernardo Costa,Feminino,18-59,Outro,Outros Estados,GUIADA,NÃO,,
3/19/2026,Pietra Nogueira,Masculino,18-59,Outro,Outros Estados,GUIADA,NÃO,,
3/19/2026,Sabrina Rodrigues,Masculino,18-59,Outro,Outros Estados,GUIADA,NÃO,,
3/19/2026,Srta. Brenda Silveira,Feminino,18-59,Outro,Outros Estados,LIVRE,NÃO,,
3/19/2026,Letícia da Costa,Masculino,18-59,Outro,Outros Estados,LIVRE,NÃO,,
3/19/2026,Elisa Martins,Feminino,18-59,Outro,Outros Estados,LIVRE,NÃO,,
3/19/2026,Ian Souza,Feminino,18-59,Outro,Outros Estados,LIVRE,NÃO,18:00,
3/19/2026,Ana Júlia Caldeira,Masculino,0-12,Outro,Outros Estados,LIVRE,NÃO,18:00,
3/19/2026,Sr. Lucas Gabriel das Neves,Masculino,18-59,Outro,DF,LIVRE,NÃO,,
3/19/2026,Manuela Vieira,Feminino,18-59,Outro,Outros Estados,LIVRE,NÃO,,
3/19/2026,Dra. Letícia Gonçalves,Feminino,60  +,Outro,Outros Estados,LIVRE,NÃO,,
3/19/2026,Luiz Otávio Oliveira,Feminino,18-59,Outro,Outros Estados,LIVRE,NÃO,,
3/19/2026,Vitor Gabriel Melo,Feminino,60  +,Outro,Outros Estados,LIVRE,NÃO,,
3/19/2026,Marina Oliveira,Feminino,18-59,Branco,DF,LIVRE,NÃO,,
3/19/2026,Yasmin Rodrigues,Feminino,18-59,Branco,DF,LIVRE,NÃO,18:00,
3/19/2026,Dra. Melissa Alves,Feminino,0-12,Branco,DF,LIVRE,NÃO,18:00,
3/19/2026,Dra. Cecília Gomes,Masculino,18-59,Branco,DF,LIVRE,NÃO,18:00,
3/19/2026,Isaac Moreira,Feminino,18-59,Branco,DF,LIVRE,NÃO,,
3/19/2026,Sophie Azevedo,Masculino,18-59,Branco,DF,LIVRE,SIM,18:00,
3/19/2026,Ana Clara Pinto,Masculino,18-59,Outro,Outros Estados,LIVRE,SIM,18:00,
3/19/2026,Danilo Silveira,Masculino,18-59,Outro,DF,LIVRE,SIM,18:00,
3/19/2026,João Miguel Fernandes,Feminino,18-59,Outro,DF,LIVRE,SIM,18:00,
3/19/2026,Sr. Samuel Martins,Masculino,0-12,Outro,DF,LIVRE,SIM,18:00,
3/19/2026,Carolina Costa,Masculino,0-12,Outro,DF,LIVRE,SIM,18:00,
3/19/2026,Isabelly Aragão,Masculino,18-59,Outro,Outros Estados,LIVRE,SIM,18:00,
3/19/2026,Lucca Nunes,Feminino,18-59,Outro,Outros Estados,LIVRE,SIM,18:00,
3/19/2026,Milena da Cunha,Feminino,18-59,Outro,Outros Estados,LIVRE,SIM,18:00,
3/19/2026,Dra. Maitê Fogaça,Masculino,18-59,Branco,Outros Estados,LIVRE,SIM,18:00,
3/19/2026,Srta. Esther Cardoso,Feminino,18-59,Branco,Outros Estados,LIVRE,SIM,18:00,
3/19/2026,Mariane Moura,Feminino,0-12,Branco,Outros Estados,LIVRE,SIM,18:00,
3/19/2026,Maria Fernanda Araújo,Feminino,0-12,Branco,Outros Estados,LIVRE,SIM,18:00,
3/19/2026,Ana Júlia das Neves,Feminino,18-59,Outro,Outros Estados,LIVRE,SIM,18:00,
3/19/2026,Ana Lívia Mendes,Masculino,18-59,Outro,Outros Estados,LIVRE,SIM,18:00,
3/19/2026,Stephany Lopes,Masculino,18-59,Outro,Outros Estados,LIVRE,SIM,18:00,
3/19/2026,Sr. João Felipe Lima,Masculino,18-59,Outro,Outros Estados,LIVRE,SIM,18:00,
3/19/2026,Dr. Yuri Carvalho,Masculino,18-59,Outro,Outros Estados,LIVRE,SIM,18:00,
3/19/2026,Davi Luiz Martins,Feminino,18-59,Outro,Outros Estados,LIVRE,SIM,18:00,
3/19/2026,Kevin Almeida,Feminino,18-59,Branco,Outros Estados,LIVRE,SIM,18:00,
3/19/2026,Maria Cecília Fogaça,Feminino,18-59,Branco,Outros Estados,LIVRE,SIM,18:00,
3/19/2026,Evelyn Campos,Feminino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
3/19/2026,Yago da Mata,Feminino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
3/20/2026,Rafael Fernandes,Masculino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
3/20/2026,Raul da Paz,Masculino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
3/20/2026,Vinicius da Conceição,Feminino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
3/20/2026,Ana Carolina Rodrigues,Feminino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
3/20/2026,Olivia Almeida,Feminino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
3/20/2026,Pedro Miguel da Costa,Feminino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
3/20/2026,Esther Vieira,Masculino,18-59,Negro,Outros Estados,LIVRE,NÃO,,
3/20/2026,Dr. Lorenzo Freitas,Feminino,0-12,Branco,Outros Estados,GUIADA,NÃO,,
3/20/2026,Alana da Costa,Feminino,18-59,Branco,Outros Estados,GUIADA,NÃO,,
3/20/2026,Clarice Almeida,Feminino,18-59,Branco,Outros Estados,GUIADA,NÃO,,
3/20/2026,Nina Cardoso,Masculino,18-59,Branco,Outros Estados,GUIADA,NÃO,,
3/20/2026,João Miguel Moraes,Feminino,18-59,Branco,DF,LIVRE,NÃO,,
3/20/2026,Maitê Pereira,Feminino,0-12,Branco,DF,LIVRE,NÃO,,
3/20/2026,Letícia da Rosa,Masculino,18-59,Branco,DF,LIVRE,NÃO,,
3/20/2026,Fernando Santos,Masculino,60  +,Branco,Outros Estados,LIVRE,NÃO,,
3/20/2026,Davi Luiz da Costa,Masculino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
3/20/2026,Sophie Barros,Feminino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
3/20/2026,Srta. Laís das Neves,Feminino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
3/20/2026,Renan Dias,Masculino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
3/20/2026,Lorenzo Gomes,Masculino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
3/20/2026,Leonardo Lopes,Feminino,18-59,Branco,DF,LIVRE,NÃO,,
3/20/2026,Maitê Santos,Masculino,0-12,Branco,DF,LIVRE,NÃO,,
3/20/2026,Sabrina Castro,Feminino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
3/20/2026,Natália Ramos,Masculino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
3/20/2026,Dra. Eduarda Nogueira,Masculino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
3/20/2026,Alana Mendes,Feminino,0-12,Branco,Outros Estados,LIVRE,NÃO,,
3/20/2026,André Castro,Masculino,0-12,Branco,Outros Estados,LIVRE,NÃO,,
3/20/2026,Sr. Joaquim da Paz,Feminino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
3/20/2026,Eduarda Martins,Feminino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
3/20/2026,Dr. Miguel Ferreira,Feminino,0-12,Branco,Outros Estados,LIVRE,NÃO,,
3/20/2026,Sofia da Mota,Feminino,18-59,Branco,DF,LIVRE,NÃO,,
3/20/2026,Luiz Miguel Costela,Feminino,0-12,Branco,DF,LIVRE,NÃO,,
3/20/2026,Clarice Correia,Feminino,18-59,Outro,Outros Estados,LIVRE,NÃO,,
3/20/2026,Vitória da Conceição,Feminino,18-59,Outro,Outros Estados,LIVRE,NÃO,,
3/20/2026,Sra. Isadora da Rosa,Masculino,18-59,Outro,Outros Estados,LIVRE,NÃO,,
3/20/2026,Luiz Miguel Freitas,Feminino,60  +,Negro,DF,LIVRE,NÃO,,
3/20/2026,Diogo Cardoso,Masculino,60  +,Branco,DF,LIVRE,NÃO,,
3/20/2026,Igor Melo,Masculino,13-17,Branco,DF,LIVRE,NÃO,,
3/20/2026,Sr. Vitor Gabriel da Rosa,Masculino,18-59,Outro,DF,LIVRE,NÃO,,
3/20/2026,Diogo Cardoso,Feminino,18-59,Outro,DF,LIVRE,NÃO,,
3/20/2026,Sophia Martins,Feminino,18-59,Outro,DF,LIVRE,NÃO,,
3/20/2026,Ryan Santos,Masculino,18-59,Outro,DF,LIVRE,NÃO,,
3/20/2026,Igor Martins,Masculino,18-59,Outro,DF,LIVRE,NÃO,,
3/20/2026,Srta. Luana Campos,Feminino,18-59,Outro,Outros Estados,LIVRE,NÃO,,
3/20/2026,Emilly Caldeira,Masculino,18-59,Outro,Outros Estados,LIVRE,NÃO,,
3/20/2026,Alana Costa,Masculino,18-59,Outro,Outros Estados,LIVRE,NÃO,,
3/20/2026,Davi Campos,Feminino,18-59,Outro,DF,LIVRE,NÃO,,
3/20/2026,Júlia Monteiro,Masculino,18-59,Outro,DF,LIVRE,NÃO,,
3/20/2026,Dra. Stella Teixeira,Feminino,0-12,Outro,DF,LIVRE,NÃO,,
3/20/2026,Vitor Gabriel Castro,Feminino,18-59,Outro,DF,LIVRE,NÃO,,
3/20/2026,Maysa Fernandes,Feminino,18-59,Outro,Outros Estados,GUIADA,NÃO,,
3/20/2026,Henrique da Mata,Feminino,18-59,Outro,Outros Estados,GUIADA,NÃO,,
3/20/2026,Sra. Alice Rezende,Feminino,18-59,Outro,DF,GUIADA,NÃO,,
3/20/2026,João Novaes,Feminino,18-59,Outro,DF,GUIADA,NÃO,,
3/20/2026,Nicolas Peixoto,Feminino,18-59,Outro,Outros Estados,LIVRE,,,
3/20/2026,Anthony Correia,Feminino,0-12,Outro,Outros Estados,LIVRE,,,
3/20/2026,Srta. Lara Alves,Feminino,18-59,Outro,Outros Estados,LIVRE,,,
3/20/2026,Srta. Alana Freitas,Feminino,0-12,Outro,Outros Estados,LIVRE,,,
3/20/2026,Evelyn Cardoso,Feminino,18-59,Outro,DF,LIVRE,SIM,18:00,
3/20/2026,Maria Luiza da Luz,Feminino,18-59,Outro,Outros Estados,LIVRE,SIM,18:00,
3/20/2026,Fernanda Moraes,Feminino,18-59,Outro,DF,LIVRE,SIM,18:00,
3/20/2026,Heloísa Nogueira,Feminino,18-59,Branco,DF,LIVRE,SIM,18:00,
3/20/2026,Benício Nogueira,Feminino,18-59,Branco,DF,LIVRE,SIM,18:00,
3/20/2026,Benício Caldeira,Feminino,0-12,Branco,DF,LIVRE,SIM,18:00,
3/20/2026,Brenda da Rosa,Feminino,0-12,Branco,DF,LIVRE,SIM,18:00,
3/20/2026,Lorenzo Carvalho,Feminino,18-59,Outro,Outros Estados,LIVRE,SIM,18:00,
3/20/2026,Juan Oliveira,Feminino,18-59,Outro,Outros Estados,LIVRE,SIM,18:00,
3/20/2026,Pedro Henrique Melo,Masculino,18-59,Outro,Outros Estados,LIVRE,SIM,18:00,
3/20/2026,Murilo Teixeira,Feminino,18-59,Outro,Outros Estados,LIVRE,SIM,18:00,
3/20/2026,Luiza Rodrigues,Masculino,18-59,Outro,Outros Estados,LIVRE,SIM,18:00,
3/20/2026,Mirella da Mata,Masculino,18-59,Branco,Outros Estados,LIVRE,SIM,18:00,
3/20/2026,Leandro Aragão,Feminino,18-59,Branco,Outros Estados,LIVRE,SIM,18:00,
3/20/2026,Ryan Sales,Masculino,18-59,Branco,DF,LIVRE,SIM,18:00,
3/20/2026,Dra. Clara Moraes,Masculino,18-59,Branco,Outros Estados,LIVRE,SIM,18:00,
3/20/2026,Srta. Emilly Barros,Feminino,18-59,Branco,DF,LIVRE,SIM,18:00,
3/20/2026,Arthur da Luz,,,Outro,,,,,
3/20/2026,Ryan da Mata,,,Outro,,,,,
3/20/2026,Ana Carolina Ribeiro,,,Outro,,,,,
3/20/2026,Joana das Neves,,,Outro,,,,,
3/20/2026,Emanuella Pereira,,,Outro,,,,,
3/20/2026,Juan da Rosa,,,Outro,,,,,
3/20/2026,Dr. Diego Sales,,,Outro,,,,,
3/20/2026,João Felipe Santos,,,Outro,,,,,
3/20/2026,Sr. Rafael Azevedo,,,Outro,,,,,
3/20/2026,Srta. Isabelly Viana,,,Outro,,,,,
3/20/2026,Olivia da Cunha,,,Outro,,,,,
3/20/2026,Calebe Barros,,,Outro,,,,,
3/20/2026,Julia Fernandes,,,Outro,,,,,
3/20/2026,Dr. Miguel Moraes,,,Outro,,,,,
3/20/2026,Samuel Fernandes,,,Outro,,,,,
3/20/2026,Vitor Lima,,,Outro,,,,,
3/20/2026,Thales Vieira,,,Outro,,,,,
3/20/2026,Davi Lucca Rocha,,,Outro,,,,,
3/20/2026,Pietra Aragão,,,Outro,,,,,
3/20/2026,Dra. Alexia Carvalho,,,Outro,,,,,
